SELECT A.affiliationID AS affID_A,  B.affiliationID AS affID_B,  COUNT(A.affiliationID, B.affiliationID) AS anzahl FROM View_pID_affID_affName A JOIN View_pID_affID_affName B ON A.paperID = B.paperID WHERE NOT(A.affiliationID = B.affiliationID) AND A.normalizedAffiliationName = 'leipzig university' GROUP BY A.affiliationID, B.affiliationID

926574661	124601658	2
926574661	160013858	2
926574661	29606459	49
926574661	111277659	10
926574661	174458059	7
926574661	106938459	3
926574661	165735259	3
926574661	188538660	60
926574661	148283060	37
926574661	7597260	164
926574661	1343551460	25
926574661	134113660	5
926574661	21449261	9
926574661	298625061	30
926574661	184999862	21
926574661	55143463	47
926574661	132053463	22
926574661	22465464	457
926574661	5124864	59
926574661	16733864	29
926574661	129975664	35
926574661	203339264	18
926574661	8692664	4
926574661	1310053265	76
926574661	66867065	5
926574661	134820265	99
926574661	172787465	5
926574661	157075465	2
926574661	142617266	30
926574661	24768866	27
926574661	865419266	3
926574661	150468666	14
926574661	39063666	4
926574661	114017466	1
926574661	139264467	84
926574661	63135867	34
926574661	24943067	2
926574661	43777268	2
926574661	205274468	23
926574661	10052268	2
926574661	1320897668	49
926574661	879563668	20
926574661	21535869	57
926574661	79238269	3
926574661	159385669	8
926574661	1282105669	4
926574661	7882870	23
926574661	1329621470	23
926574661	172446870	15
926574661	52357470	38
926574661	173592870	35
926574661	158438070	13
926574661	184565670	44
926574661	25112270	3
926574661	1320320070	4
926574661	204308271	16
926574661	162096671	21
926574661	166755871	5
926574661	32971472	75
926574661	1329882472	16
926574661	1288530672	80
926574661	1324220072	12
926574661	189590672	11
926574661	139322472	1
926574661	102134673	99
926574661	34352273	64
926574661	169357873	46
926574661	165690674	68
926574661	157614274	45
926574661	98358874	14
926574661	27897274	3
926574661	135310074	29
926574661	145847075	81
926574661	56085075	43
926574661	134421475	2
926574661	36426075	6
926574661	200246676	6
926574661	2250650973	6
926574661	76569877	3
926574661	181565077	8
926574661	13955877	2
926574661	105804677	34
926574661	16285277	1
926574661	7923278	9
926574661	9916479	26
926574661	123387679	173
926574661	166337079	22
926574661	200769079	14
926574661	1292875679	5
926574661	205237279	5
926574661	161046081	618
926574661	90267481	34
926574661	39804081	28
926574661	70978881	24
926574661	40036882	31
926574661	1314251682	34
926574661	36234482	28
926574661	392282	18
926574661	151746483	34
926574661	1326498283	20
926574661	150729083	32
926574661	161593684	17
926574661	142476485	24
926574661	80188885	12
926574661	95457486	14
926574661	21250087	159
926574661	108403487	1
926574661	74788687	6
926574661	105296287	1
926574661	115475287	5
926574661	94624287	2
926574661	154526488	303
926574661	35440088	123
926574661	88060688	7
926574661	11957088	13
926574661	881427289	91
926574661	1343871089	4
926574661	99065089	6
926574661	130194489	25
926574661	1322918889	10
926574661	143804889	2
926574661	141945490	71
926574661	177969490	27
926574661	185492890	18
926574661	68956291	1683
926574661	27483092	28
926574661	76130692	89
926574661	185443292	1
926574661	1487293	11
926574661	52099693	11
926574661	9360294	50
926574661	205783295	50
926574661	889458895	24
926574661	87048295	130
926574661	154130895	19
926574661	201799495	14
926574661	186143895	3
926574661	99464096	226
926574661	190082696	46
926574661	124055696	203
926574661	227586296	1
926574661	192513696	65
926574661	158248296	4
926574661	8204097	1038
926574661	173304897	4
926574661	1327103098	212
926574661	114531698	4
926574661	59433898	5
926574661	129801699	33
926574661	180857899	105
926574661	96673099	6
926574661	180437899	113
926574661	135140700	1321
926574661	189712700	20
926574661	24603500	34
926574661	1340179700	2
926574661	904495901	518
926574661	25974101	411
926574661	114395901	107
926574661	201448701	139
926574661	34077901	23
926574661	79620101	6
926574661	11701301	14
926574661	66760702	15
926574661	243754102	9
926574661	114112103	145
926574661	149251103	7
926574661	141596103	21
926574661	177572303	11
926574661	203951103	5
926574661	42405503	9
926574661	108290504	20
926574661	75027704	18
926574661	27577105	21
926574661	848706	6
926574661	160994706	40
926574661	121934306	50
926574661	4260306	21
926574661	149851306	7
926574661	28166907	225
926574661	1334415907	52
926574661	19894307	24
926574661	177639307	31
926574661	103635307	3
926574661	180949307	1
926574661	1336096307	32
926574661	170239107	6
926574661	62916508	1029
926574661	143397708	80
926574661	98285908	14
926574661	168719708	1
926574661	51235708	4
926574661	159176309	286
926574661	86519309	124
926574661	223822909	864
926574661	168635309	17
926574661	72816309	1
926574661	149213910	32
926574661	22759111	42
926574661	28407311	110
926574661	146061311	125
926574661	55176711	89
926574661	32062511	21
926574661	160993911	3
926574661	150229711	1
926574661	124227911	35
926574661	30147112	298
926574661	83816512	12
926574661	66862912	3
926574661	1288882113	774
926574661	861853513	40
926574661	87216513	15
926574661	24354313	6
