201448701	129604602	2521
141945490	861853513	249
17974374	223822909	1074
201448701	165143802	2486
97018004	205783295	1872
1330342723	133731052	13293
33213144	219193219	6392
84218800	20089843	7370
16391192	20089843	194
36258959	16733864	3536
187531555	97018004	2190
181391015	47508984	8
17974374	86519309	2137
111979921	40347166	8438
130828816	5023651	1226
66946132	36258959	2961
1313323035	98285908	130
84218800	138006243	2046
111979921	19820366	150
1313323035	62916508	284
62916508	154425047	56
141945490	87216513	340
63966007	47508984	4610
60134161	95457486	160
19880235	133731052	576
879563668	887968799	3128
138006243	133731052	294
185261750	140287389	625
165932596	180670191	1441
887064364	154425047	803
16391192	138006243	538
67311998	170201317	3182
98285908	154425047	631
139264467	887064364	333
91045830	201537933	91
99065089	185261750	62
8961855	30147112	127
47508984	1313323035	401
27837315	76130692	82
111979921	193775966	14
114027177	9360294	282
59361560	1330342723	16
59361560	130442723	40
205783295	157725225	1410
97018004	124055696	535
1294671590	74801974	5701
170201317	130769515	2766
1330342723	45129253	16592
241749	1313323035	6066
170201317	27837315	9827
223822909	28166907	6006
129604602	20231570	339
28166907	140287389	287
84218800	130701444	310
114027177	205783295	803
185261750	1294671590	4879
16391192	130701444	49
19880235	45129253	767
138006243	45129253	1179
1294671590	17974374	3573
8204097	36258959	1598
97018004	99464096	1093
8961855	861853513	125
1341412227	201448701	155
8961855	87216513	25
165143802	20231570	1348
32597200	145311948	2469
130828816	133731052	2199
99464096	76130692	89
1313323035	86519309	591
130769515	140287389	21
9360294	52357470	3026
66946132	59361560	2143
879563668	32597200	1026
879563668	84218800	1538
30147112	97018004	1300
157674565	1313323035	281
183067930	78577930	949
130701444	130828816	29
139264467	161318765	861
241749	19880235	1050
140287389	5023651	210
79576946	22299242	376
40120149	19880235	1011
161318765	1313323035	145
193775966	67311998	483
124055696	76130692	151
1313323035	223822909	530
135598925	219193219	19
91045830	205349734	16
165932596	16391192	21
139264467	157674565	2
1330342723	185261750	12338
170201317	130238516	4522
139264467	193775966	20210
17974374	28407311	1410
201448701	97018004	11305
52357470	36258959	7362
130828816	45129253	15256
27837315	1294671590	8862
79576946	20089843	7234
55176711	22299242	1405
130769515	1294671590	1335
74801974	63966007	264
141945490	27837315	1099
19820366	63966007	473
86519309	1174212	4114
17974374	55176711	570
40347166	63966007	728
32597200	40120149	1161
79576946	138006243	1085
223822909	62916508	12304
193775966	887968799	90
135310074	28166907	228
185261750	180670191	7088
114027177	99464096	1027
180670191	135310074	2886
32597200	241749	744
133731052	111979921	368
141945490	130769515	368
78577930	1313323035	100
28407311	22299242	235
139264467	40347166	1027
114531698	219193219	205
66946132	60134161	77
140287389	133731052	491
97018004	8204097	948
130442723	9360294	78
165779595	91045830	174
24943067	52357470	308
114027177	124055696	1033
22299242	165779595	332
78577930	19880235	511
141945490	881766915	5
223822909	98285908	433
27837315	9360294	2108
87216513	16733864	22
139264467	19820366	343
59361560	135598925	128
157725225	111979921	1825
27837315	205783295	1860
1313323035	55176711	497
185261750	16391192	1645
55176711	20089843	2665
36258959	24943067	455
20089843	36258959	5384
205783295	1341412227	740
124055696	9360294	1023
99464096	9360294	990
97018004	114531698	3591
28166907	180670191	5064
154425047	28166907	597
887968799	187531555	497
114027177	8204097	353
8961855	130769515	218
141945490	130238516	1316
28407311	20089843	611
32597200	185261750	1322
79576946	130701444	274
165143802	879563668	372
879563668	165143802	372
36258959	139264467	1791
187531555	63966007	473
8961855	27837315	339
130769515	180670191	3461
17974374	30147112	634
22299242	165932596	869
138006243	8961855	236
60134161	99065089	49
145311948	20231570	2107
52357470	59361560	2453
76130692	22299242	341
193775966	84218800	636
223822909	86519309	802
95457486	16733864	88
130442723	205783295	26
28407311	138006243	1033
8204097	60134161	560
140287389	45129253	475
45129253	140287389	475
135310074	98285908	462
1313323035	28407311	4080
135310074	62916508	145
879563668	129604602	10
193775966	32597200	16
183067930	66946132	15
19880235	8961855	11
205349734	47508984	116
1330342723	8961855	29
165932596	165779595	3936
135310074	86519309	1929
28166907	16391192	2400
130238516	187531555	987
1313323035	30147112	3163
36258959	887064364	1775
27837315	99464096	856
1294671590	114027177	2349
133731052	1330342723	13293
887064364	5023651	1311
183067930	201537933	394
141945490	170201317	1571
27837315	124055696	1655
861853513	22299242	51
8961855	130238516	151
84218800	154425047	849
130769515	16391192	170
17974374	87216513	489
1174212	28166907	1608
16391192	154425047	527
17974374	861853513	358
5023651	16733864	158
130442723	124055696	627
130442723	99464096	306
154425047	62916508	56
20089843	59361560	2629
60134161	141945490	219
124055696	205783295	532
67311998	111979921	9603
111979921	20231570	1289
133731052	130442723	148
135310074	223822909	1467
76130692	138006243	151
62916508	5023651	465
130701444	219193219	158
52357470	60134161	905
154425047	98285908	631
98285908	5023651	612
30147112	63966007	82
881766915	16733864	297
130828816	8961855	270
99464096	205783295	91
28407311	130701444	38
114027177	114531698	8
154425047	86519309	1293
165143802	17974374	530
124055696	99464096	6106
99464096	124055696	6106
201448701	63966007	1375
27837315	8204097	2375
87216513	24943067	46
1174212	98285908	520
47508984	33213144	3415
45129253	180670191	5196
129604602	17974374	606
98285908	133731052	1870
154425047	223822909	748
223822909	55176711	1805
861853513	20089843	392
16733864	47508984	2137
223822909	28407311	4871
62916508	133731052	2413
170201317	181391015	130
9360294	135310074	5093
87216513	139264467	260
130442723	8204097	208
63966007	140287389	1123
129604602	74801974	1032
86519309	181391015	276
76130692	130701444	154
165143802	74801974	326
887064364	133731052	1318
181391015	140287389	31
193775966	129604602	592
20089843	60134161	194
22299242	67311998	600
861853513	138006243	408
193775966	165143802	88
1313323035	87216513	138
140287389	8961855	74
1174212	62916508	69
66946132	887064364	385
183067930	205349734	9
157725225	130442723	61
879563668	97018004	3
99065089	187531555	4
8961855	170201317	248
185261750	165779595	3760
223822909	30147112	3354
8204097	887064364	4341
97018004	201448701	11305
135310074	55176711	15946
36258959	52357470	7362
99464096	8204097	1049
66946132	161318765	1643
161318765	33213144	3352
33213144	157725225	1048
63966007	1294671590	1779
1174212	86519309	4114
887064364	45129253	4856
27837315	114531698	357
205783295	91045830	3227
62916508	45129253	1435
95457486	139264467	436
133731052	135598925	63
861853513	130701444	21
157674565	33213144	23
17974374	27837315	1316
45129253	16391192	1811
124055696	8204097	2980
17974374	130769515	590
1174212	223822909	634
181391015	1294671590	470
79576946	154425047	1058
22299242	887968799	300
87216513	879563668	174
139264467	20231570	980
95457486	24943067	33
98285908	45129253	1232
24943067	135310074	175
17974374	881766915	9
86519309	130828816	1507
135310074	28407311	1271
219193219	22299242	57
60134161	76130692	25
66946132	157674565	4
28166907	165779595	6250
1330342723	187531555	12784
881766915	139264467	65
881766915	24943067	1426
114027177	201448701	12814
19820366	1174212	191
170201317	111979921	3202
66946132	193775966	62
66946132	19820366	916
22299242	84218800	410
145311948	17974374	2142
154425047	28407311	1777
28407311	154425047	1777
66946132	40347166	1227
154425047	55176711	1052
130769515	165779595	287
219193219	20089843	4413
201537933	157725225	137
40347166	1174212	2097
223822909	861853513	1597
1313323035	130769515	574
145311948	74801974	1351
219193219	138006243	2205
63966007	180670191	1849
193775966	97018004	203
124055696	114531698	178
20231570	16733864	1571
887968799	36258959	9222
1313323035	27837315	382
99464096	114531698	3
5023651	139264467	208
8204097	161318765	2243
157725225	135598925	115
135598925	157725225	115
47508984	79576946	1313
17974374	130238516	793
95457486	879563668	114
223822909	87216513	1007
165779595	19880235	178
181391015	180670191	169
8204097	157674565	115
74801974	1174212	229
59361560	78577930	49
5023651	24943067	64
185261750	165932596	327
22299242	32597200	119
135310074	30147112	660
59361560	183067930	36
1341412227	28166907	46
28166907	165932596	4419
33213144	1330342723	6734
63966007	16391192	389
84218800	5023651	47624
20089843	887064364	294
135310074	87216513	2931
161318765	79576946	8041
165143802	114027177	787
129604602	114027177	831
1174212	55176711	6913
87216513	52357470	2999
8204097	40347166	1521
887968799	59361560	6599
241749	22299242	869
76130692	154425047	52
130238516	36258959	7127
52357470	161318765	4075
114531698	157725225	233
17974374	170201317	1031
187531555	1174212	702
154425047	30147112	479
141945490	111979921	546
16391192	5023651	1199
157674565	79576946	49
181391015	16391192	3
60134161	9360294	1033
111979921	17974374	225
879563668	63966007	1818
1313323035	130238516	162
40120149	22299242	1259
5023651	879563668	9
205349734	140287389	51
1341412227	62916508	12
8204097	19820366	375
1174212	28407311	85
32597200	187531555	1296
887064364	8961855	22
219193219	130701444	158
62916508	8961855	50
135310074	861853513	607
130769515	165932596	58
111979921	74801974	215
8204097	193775966	53
52357470	157674565	117
1341412227	98285908	2
67311998	135598925	689
45129253	165779595	3920
27837315	201448701	22076
95457486	52357470	1004
20089843	161318765	3513
16391192	133731052	980
40120149	20089843	1666
86519309	219193219	802
205349734	1294671590	658
223822909	27837315	2552
47508984	145311948	3243
78577930	22299242	867
165932596	32597200	150
52357470	40347166	3212
154425047	87216513	599
84218800	133731052	1169
1341412227	86519309	109
241749	138006243	702
170201317	219193219	329
241749	20089843	798
40120149	138006243	1181
861853513	154425047	231
60134161	205783295	153
130442723	201448701	322
22299242	165143802	172
130238516	59361560	1687
1313323035	170201317	261
59361560	66946132	2143
52357470	19820366	692
99065089	36258959	287
185261750	67311998	5585
201537933	1341412227	273
52357470	193775966	103
223822909	130769515	794
1174212	30147112	877
30147112	1174212	877
165932596	84218800	61
22299242	129604602	503
223822909	881766915	19
20089843	157674565	47
1341412227	223822909	118
8961855	111979921	41
170201317	130442723	88
47508984	40120149	30997
5023651	52357470	1812
161318765	145311948	14410
201448701	1174212	8205
20231570	24943067	4571
79576946	5023651	2383
47508984	241749	42136
157674565	145311948	664
78577930	138006243	1525
40120149	130701444	101
135310074	27837315	4911
1174212	861853513	222
78577930	20089843	2596
145311948	114027177	10152
135310074	130769515	6296
124055696	201448701	2878
36258959	135310074	8325
20089843	40347166	1791
16391192	45129253	1811
139264467	74801974	1208
141945490	130442723	647
20089843	19820366	144
130701444	157725225	743
45129253	165932596	2263
60134161	124055696	661
99464096	201448701	1120
16733864	140287389	542
20231570	139264467	980
139264467	17974374	39
1174212	87216513	508
205349734	180670191	330
135310074	881766915	136
223822909	130238516	469
84218800	45129253	1029
881766915	52357470	217
185261750	887968799	129
74801974	181391015	119
130238516	60134161	26
59361560	201537933	40
20089843	193775966	73
40347166	181391015	114
241749	130701444	6
99065089	59361560	2
193775966	63966007	24
114531698	1341412227	2
60134161	99464096	8
28166907	67311998	1
135310074	130238516	8952
91045830	33213144	5400
33213144	91045830	5400
205349734	16391192	19
22299242	97018004	554
154425047	27837315	1492
47508984	185261750	1807
161318765	40120149	2161
157674565	241749	419
185261750	84218800	1932
1294671590	47508984	23681
111979921	114027177	2660
165932596	129604602	1807
78577930	130701444	745
161318765	241749	5799
165932596	165143802	1083
133731052	78577930	1607
185261750	32597200	1322
157674565	40120149	148
55176711	5023651	816
40347166	130828816	1302
1341412227	55176711	624
74801974	130828816	165
219193219	154425047	242
63966007	165779595	190
99065089	60134161	49
223822909	170201317	1329
16733864	1294671590	762
20231570	879563668	615
66946132	20231570	1351
205783295	19880235	2296
130769515	887968799	360
28407311	5023651	1386
154425047	130769515	299
8961855	130442723	237
79576946	133731052	3425
133731052	183067930	114
60134161	8204097	560
181391015	165779595	24
19820366	130828816	58
187531555	181391015	65
28166907	887968799	388
205783295	1313323035	96
170201317	135598925	104
1341412227	28407311	35
59361560	205349734	40
8961855	1330342723	29
28166907	32597200	4866
28407311	133731052	2140
138006243	16733864	163
1174212	27837315	6714
135310074	170201317	2931
16733864	180670191	166
55176711	145311948	4707
87216513	135310074	2931
1174212	130769515	1795
130769515	84218800	1310
40347166	861853513	306
141945490	135598925	140
28166907	84218800	1761
157725225	78577930	761
84218800	8961855	388
187531555	130828816	1613
79576946	45129253	8703
154425047	130238516	679
63966007	165932596	1227
32597200	36258959	5481
16391192	8961855	368
45129253	67311998	15688
97018004	28166907	1881
130701444	1341412227	511
60134161	114531698	1133
30147112	181391015	211
161318765	185261750	4021
17974374	111979921	225
19880235	16733864	1968
157674565	185261750	908
887968799	887064364	426
1330342723	16733864	483
201537933	91045830	91
8204097	20231570	32
130769515	32597200	173
1174212	881766915	23
76130692	5023651	14
181391015	165932596	17
135598925	91045830	3
157725225	183067930	457
185261750	129604602	1647
861853513	5023651	397
1174212	130238516	2553
91045830	79576946	961
130828816	16733864	365
185261750	165143802	2083
28407311	45129253	23940
114027177	28166907	5141
154425047	170201317	490
133731052	66946132	531
55176711	45129253	2616
241749	154425047	1929
95457486	135310074	2818
879563668	1174212	877
157725225	1341412227	271
97018004	98285908	177
30147112	130828816	478
40120149	154425047	2716
201448701	181391015	103
139264467	114027177	214
97018004	62916508	274
165932596	97018004	226
20231570	52357470	1256
32597200	59361560	2260
52357470	20231570	1256
76130692	133731052	10
887968799	157674565	1974
67311998	78577930	5399
887968799	161318765	3303
130238516	887064364	367
1341412227	861853513	11
1313323035	111979921	302
1341412227	87216513	39
8961855	135598925	18
114531698	91045830	6
67311998	183067930	4386
17974374	130442723	34296
28166907	129604602	2704
130238516	161318765	4383
180670191	95457486	25973
1174212	170201317	4708
5023651	135310074	1203
114027177	62916508	1483
22299242	63966007	629
20089843	20231570	1830
76130692	45129253	955
130769515	129604602	76
40347166	219193219	1734
97018004	86519309	4225
78577930	154425047	665
157725225	66946132	353
45129253	32597200	6763
887968799	193775966	90
201448701	130828816	801
28166907	165143802	2695
130769515	165143802	226
55176711	185261750	3813
861853513	133731052	962
19820366	219193219	532
97018004	223822909	259
74801974	219193219	101
887968799	19820366	173
130238516	157674565	59
17974374	1330342723	3631
63966007	67311998	27390
140287389	16733864	542
